owner,alloc
0x0557262aa4d60ba4f8db8fb4768e0d69eb2e112ec4c97496a35184ec717cf082,294.13000452917
0x0559d8f44433ac6bd08991e5b7537b80180dfa1beedf07c25faab6d3b313d6b4,434.70795362559
0x0570ca1336c5b53b71673b425833cc7dbda4604cfccc7f4604712a85d4c55c0f,464.68418791445
0x0573e8fc9137cde85d12c4fa72880cc8852721eab0ddf7df208e075c62f64cbe,392.83556573388
0x05794233125b7e3c9dddc1e450570e878f24ac51853deff3f39e16144270564f,348.46513974784
0x05815f8f3768762b230eaf310eb3d57a3c4d06eaf56e267dd42979575a5bd6a0,551.79672160132
0x058a64fa10ecb4d090153f36260b72e0f643273da01ae12648848c482d85b9d7,1228.13907539740
0x058ddd2eb9d2e783837bc3c9efa871df1393a6dc74a147dab2425ddcf224cb2f,551.79672160132
0x058e0a7b45ce43cdf1077852b7ae53327571e94d46d4fd40bb77721624ae690b,556.88496508725
0x0594dfaba5b12795ff56061bf2af7477cd9cad32cec17ef7d3efd5c7b2de50ea,434.70795362559
0x05a37a4999b8f76d6322cfde04b539acde2eb9a8ced117015724011fef0b186e,194.02563364223
0x05bb6174704ee1abd837bf98688a7dad056fab92605fb6cb3633f0239ee2424b,152.15324575052
0x05bfba2100f87f38f5529bfdcb02a81671c91ac7d1f3289b510d97c4518ee31b,502.03492604434
0x05c06cd80adace5fd932bff6c55e54b0b4dfbb02cb0c6613a02680305518bf6c,556.88496508725
0x05c7f4a28748c781b758899e3ad99b5a1a3e6c6c8818f35aa42bd3e647eb93ee,551.79672160132
0x05ca9a3ceee756f3c4b5ed580f894f830ec3177f36af091af04e0011d45e6a40,434.70795362559
0x05d543019e74c2676d2ba46b96d4df94ea3655e382a446fb25eb8512be39ffd9,286.22641081503
0x05d885c1d59d862032c4cd8ee887ecf31fdfe74cbdffb7b22d2a6d4adb90a7e6,281.13816732910
0x05e1ff9531d63b778a5683876ad439d7c44a65eb09430c64994a33a89264a27a,673.97373306298
0x05e26412e51fb6e8853b4becd618995c0a4850d96e7e6d0664f651f2ebdb935c,2199.23978488805
0x05e2d377559dbf6fe29432f16798631d7f02d754f4457dc0cfedf118be4549a1,551.79672160132
0x05e302e87eabe8c5b950517c85d1254a241b63527e2a4336b191453e4b5a2b40,492.33129673080
0x05e6a63ac5a9949af76e355b64afdfdc8b10f9fd7dd87d0a4723329a78953bea,434.70795362559
0x05e75c4a7a4b3a38c56948a502563ac196dcdd82498cfb663aa0db929f0ccef5,152.15324575052
0x05e9899baaddb8220b26c54d15e4c8973ddb0e9623acad7f10e387cad17cfbc2,434.70795362559
0x05f51284057ebc32102500fab91f05683dd7bc39fab8af33855dc27d31297cac,817.83989004593
0x05f86c93041b428cc3f4430525f456e881aefa4e31fa8b43dad2fbdbeea35271,281.13816732910
0x05fcac03d8f7ae9654b183207a479d1f977b5c2b8b8191261fb1bfd4b1f7e221,261.35260606098
0x060c8525bef647bc6da33cb3d2a216073ec8ed2e8064f28014fac3bb252d510a,645.90108302729
0x060d502adf6ecc010e5e73f9bb85e915a93d1c14dfc5c5a2c0cf76bce6e7485f,434.70795362559
0x060e122fc5f2523d68d70dc5c7fe84e10a80efac4901bb1c38d4ec01b886fce4,3398.90708153306
0x0611007497c60c3f7f745dbf17c6d4094e83364aa50eb0472987730af18b2e1b,768.07809448895
0x061c6816a817d5041ee1c4f1c8e63e91a9c2aed3150383205526c604ff510a4f,696.06055968657
0x062a9cdcb7257d5a6348223c42ea1907bcf6af52a335a2fe260b8abfab71a12d,300.63478856108
0x062c1982d713c5b02271b166516a9a44c3f2195dd9a446621549ff32ac1f459c,375.24252875507
0x0633ed3f10aef92cb1d75b580f381a7b4e99f1ca13c430a390097d5b066a3565,152.15324575052
0x0637fe19e600cad721d6628a68f8b58e0e5afdc674efd6b8222cb441f14a2873,532.01116033320
0x063d0d04b6a9c5870afb41d51eef630f77ef2ffdc3d74d8b8dbb6b431c3145cb,414.52471125517
0x0646e7749fc13062cb6584f5f6c6cc774ce85774d1d794ba43477ebb1aedc27c,434.70795362559
0x06568c0232d201ad5977343fbd035d4bc05afc387ed7429bc415f7dc3600314a,8932.16364135504
0x06605c116404f64b20be22d61d30b8bea41f0ded2ed974e8c6d80307f510e773,637.09633820873
0x066271580c3dc82515b668923369a233d3c784d45c863a84135e385297983c75,723.77338145126
0x066406dedab412aba5bdc86ae9689cf56fdf046497a8eb93336a2ed20893f05b,857.84654651577
0x066b10a3756f3eb240c80c99cd3a7cbd2df86f6c0f1dafed3cc166750ecdecd6,434.70795362559
0x0671d6e940fb621afce4e83ec345ca6691ab9c31a1509e03700836e8ffd0d18f,887.82278080463
0x06756ff24c200f572c385ab7c86f312b9b52d8ab5e9461e77b25318a1be545f9,619.12369402006
0x06789ab7c729bd5990222e5d92f6045e8d1664bcceea92e111a8cedacc5bca64,152.15324575052
0x067a65e3655d9cf46be253f3e721a8ddf47a5fc3b8873b79cc5ab04ba6fc636d,434.70795362559
